"Title","Type","Area","Source","PIC","Tel","href","Addr","Pos"
"屏東佳美教會","教會","台灣 - 屏東縣","jehoshua_su@yahoo.com.tw","蘇博文 牧師","08-736-4995, 08-736-3935","https://church.oursweb.net/church.php?pkey=828607","900033屏東縣屏東市豐連街27號","{""lat"":""22.677406"",""lng"":""120.51011399999993""}"
"嘉義美好基督教會","教會","台灣 - 嘉義市","台南美好基督教會","魯學蘭 傳道","05-236-6216","https://church.oursweb.net/church.php?pkey=828610","600022嘉義市西區永安街370號","{""lat"":""23.4699916"",""lng"":""120.44166930000006""}"
"改革宗長老會磐石之家教會","教會","台灣 - 新北市","基督教改革宗長老會","宋美瑛","02-2690-8422","https://church.oursweb.net/church.php?pkey=828613","221022新北市汐止區湖前路110巷97弄24號B1-8","{""lat"":""25.0761919"",""lng"":""121.63256560000002""}"
"主之愛家教會","教會","台灣 - 高雄市","813003高雄市左營區緯六路185號10樓-5","劉美娟","07-585-9081","https://church.oursweb.net/church.php?pkey=828632","813003高雄市左營區緯六路185號10樓-5","{""lat"":""22.697378"",""lng"":""120.28901700000006""}"
"竹北台福基督教會","教會","台灣 - 新竹縣","台福基督教會總會台灣辦事處","張國強 牧師","03-668-5022","https://church.oursweb.net/church.php?pkey=828635","302053新竹縣竹北市六家五路二段128號1樓","{""lat"":""24.8028834"",""lng"":""121.036201""}"
"東勢台福基督教會禱告站","教會","台灣 - 台中市","台福基督教會總會台灣辦事處","劉錦旗","04-2588-4279","https://church.oursweb.net/church.php?pkey=828637","423021台中市東勢區東坑路369號","{""lat"":""24.2449768"",""lng"":""120.84028609999996""}"
"都市人基金會","社會關懷","台灣 - 新北市","citypeople.fpc@gmail.com","王克威","02-2805-7507","https://church.oursweb.net/church.php?pkey=828640","251015新北市淡水區沙崙路152巷17弄4號5樓","{""lat"":""25.1719809"",""lng"":""121.43737759999999""}"
"生命發展教會","教會","台灣 - 高雄市","workbookkids@gmail.com","劉利未 傳道","07-222-0212、0963-680-003","https://church.oursweb.net/church.php?pkey=828642","801737高雄市前金區中華三路77-1號8樓之一","{""lat"":""22.626995"",""lng"":""120.29659600000002""}"
"社團法人愛樂福關懷文創發展協會","文化藝術","台灣 - 台北市","iloveu94520@gmail.com","王澤民","02-2951-8477","https://church.oursweb.net/church.php?pkey=828644","111008台北市士林區中山北路五段727號3樓之一","{""lat"":""25.098266"",""lng"":""121.52698039999996""}"
"雅比斯台東教會","教會","台灣 - 台東縣","950024台東縣台東市中華路四段861巷200-1號","朱書英","089-34-9205","https://church.oursweb.net/church.php?pkey=828650","950024台東縣台東市中華路四段861巷200-1號","{""lat"":""22.716204373126292"",""lng"":""121.1063090418335""}"
"楊梅錫安堂","教會","台灣 - 桃園市","jerryyctu@gmail.com","杜英駒 牧師","03-481-1711","https://church.oursweb.net/church.php?pkey=828656","326011桃園市楊梅區福德街60號","{""lat"":""24.9191511"",""lng"":""121.18579980000004""}"
"台北市召會五十二會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2577-6652","https://church.oursweb.net/church.php?pkey=828658","105049台北市松山區延吉街11號2樓之1","{""lat"":""25.0466631"",""lng"":""121.55360399999995""}"
"台北市召會五十五會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2931-4190","https://church.oursweb.net/church.php?pkey=828660","116065台北市文山區三福街76號","{""lat"":""24.997820838100026"",""lng"":""121.54412830185242""}"
"台北市召會五十九會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2931-4190","https://church.oursweb.net/church.php?pkey=828662","116052台北市文山區羅斯福路六段159巷17號B1","{""lat"":""24.997507423825308"",""lng"":""121.54201146011883""}"
"傳福台福基督教會","教會","台灣 - 新竹市","台福基督教會總會台灣辦事處","劉昭陽","03-537-2667","https://church.oursweb.net/church.php?pkey=828664","300111新竹市香山區中華路五段786號","{""lat"":""24.763499"",""lng"":""120.91322000000002""}"
"新埔鎮召會","教會","台灣 - 新竹縣","台灣眾召會臺北總執事室","","03-589-2254","https://church.oursweb.net/church.php?pkey=828666","305045新竹縣新埔鎮中正路279號","{""lat"":""24.827734684857113"",""lng"":""121.07893860555725""}"
"社團法人中華基督教今日傳媒發展協會","傳播媒體","台灣 - 台北市","news@dhf.org.tw","魏悌香 牧師","02-2396-8320","https://church.oursweb.net/church.php?pkey=828668","100009台北市中正區忠孝東路一段9號7樓","{""lat"":""25.0449856"",""lng"":""121.52354719999994""}"
"史懷哲宣道會比珥信心教會","教會","台灣 - 台北市","財團法人基督教史懷哲宣道會","","02-8780-8017","https://church.oursweb.net/church.php?pkey=828683","110014台北市信義區莊敬路196號B1","{""lat"":""25.0305419"",""lng"":""121.56135360000007""}"
"基督教生命樹教會","教會","台灣 - 台南市","revivalspark@yahoo.com","李笭瑄","06-207-3047","https://church.oursweb.net/church.php?pkey=828689","710055台南市永康區富強路一段2巷29號","{""lat"":""22.9836593"",""lng"":""120.22673510000004""}"
"鳳林士林靈糧福音中心","教會","台灣 - 花蓮縣","靈糧全球使徒性網絡","侯美英 姐妹","03-876-0962","https://church.oursweb.net/church.php?pkey=828691","975005花蓮縣鳳林鎮新生街27號","{""lat"":""23.74495"",""lng"":""121.44749539999998""}"
"聖公會基督堂","教會","台灣 - 桃園市","台灣聖公會主教辦公處","蔡靜儀 牧師","03-493-6413","https://church.oursweb.net/church.php?pkey=828654","324013桃園市平鎮區崇義三街33號","{""lat"":""24.9443299"",""lng"":""121.20452560000001""}"
"台北市召會五十一會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2778-2863","https://church.oursweb.net/church.php?pkey=828657","106080台北市大安區忠孝東路三段217巷8弄8號2樓","{""lat"":""25.0432497"",""lng"":""121.54008759999999""}"
"台北市召會五十三會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2931-4190","https://church.oursweb.net/church.php?pkey=828659","116025台北市文山區萬美街一段19巷1號","{""lat"":""25.00180472700066"",""lng"":""121.56863856805342""}"
"台北市召會五十六會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2930-5511","https://church.oursweb.net/church.php?pkey=828661","116071台北市文山區興隆路二段153巷6弄9號B1","{""lat"":""25.0013122"",""lng"":""121.54822409999997""}"
"台北市召會六十會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2894-9470","https://church.oursweb.net/church.php?pkey=828663","112017台北市北投區中央北路四段280號","{""lat"":""25.131441523125588"",""lng"":""121.47332999264245""}"
"朴子台福基督教會","教會","台灣 - 嘉義縣","台福基督教會總會台灣辦事處","吳智惠 牧師","05-371-3662","https://church.oursweb.net/church.php?pkey=828665","613017嘉義縣朴子市四維路二段157號之一","{""lat"":""23.4587127"",""lng"":""120.23944770000003""}"
"北埔鄉召會","教會","台灣 - 新竹縣","台灣眾召會臺北總執事室","","03-580-5755","https://church.oursweb.net/church.php?pkey=828667","314004新竹縣北埔鄉埔尾村埔心街93號","{""lat"":""24.7037883"",""lng"":""121.04988879999996""}"
"台灣信義會新店真理堂","教會","台灣 - 新北市","財團法人基督教台灣信義會","黃哲人","02-2911-1129","https://church.oursweb.net/church.php?pkey=828669","231633新北市新店區北新路三段225號","{""lat"":""24.9858709"",""lng"":""121.54004669999995""}"
"財團法人伊甸社會福利基金會真福之家","社會關懷","台灣 - 台北市","財團法人伊甸社會福利基金會","","02-8712-7717","https://church.oursweb.net/church.php?pkey=828684","105022台北市松山區敦化北路145巷10-2號1樓","{""lat"":""25.0539789"",""lng"":""121.55034209999997""}"
"台北市愛鄰全人關懷協會","社會關懷","台灣 - 台北市","lydianini4@gmail.com","林知言","02-2502-0831","https://church.oursweb.net/church.php?pkey=828690","104055台北市中山區松江路473號6樓","{""lat"":""25.0792018"",""lng"":""121.5427093""}"
"大里神同在基督教會","教會","台灣 - 台中市","ruthlin66@yahoo.com","林美容 傳道","04-2483-8007","https://church.oursweb.net/church.php?pkey=828696","412015台中市大里區德芳南路269號3樓","{""lat"":""24.102361"",""lng"":""120.686337""}"
"麥子管樂團","文化藝術","台灣 - 台北市","simondream@gmail.com","魏連嶽","0919-109-102","https://church.oursweb.net/church.php?pkey=828698","111014台北市士林區仰德大道2段2巷20號魏連嶽老師","{""lat"":""25.0950492"",""lng"":""121.5246077""}"
"腓利門書房","書房出版","台灣 - 台中市","財團法人真耶穌教會台灣總會","","04-2245-4043","https://church.oursweb.net/church.php?pkey=828706","406506台中市北屯區松竹路二段180號","{""lat"":""24.1834041"",""lng"":""120.6958959""}"
"台灣基督長老教會南保教會","教會","台灣 - 台南市","台灣基督長老教會總會事務所","曾啟銘 傳道師","06-290-3270","https://church.oursweb.net/church.php?pkey=828709","711007台南市歸仁區南保里文化街三段195號","{""lat"":""22.9703663"",""lng"":""120.28360550000002""}"
"台灣家庭第一協會","社會關懷","台灣 - 台北市","service@familyfirst.net.tw","","02-25020512","https://church.oursweb.net/church.php?pkey=828711","104473台北市中山區民生東路二段149號7樓","{""lat"":""25.058166"",""lng"":""121.53529739999999""}"
"生命河基督教會東湖教會","教會","台灣 - 台北市","生命河基督教會光復教會","翁李鈞 長老","02-2721-9954","https://church.oursweb.net/church.php?pkey=828715","114047台北市內湖區五分街6號5樓","{""lat"":""25.0674149"",""lng"":""121.61261000000002""}"
"台北市召會五十七會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2931-4190","https://church.oursweb.net/church.php?pkey=828717","116054台北市文山區溪口街1巷3號","{""lat"":""24.99402995679087"",""lng"":""121.54004867361073""}"
"浸信會板橋牧心堂","教會","台灣 - 新北市","中華基督教浸信會聯會","賴正輝 牧師","02-2955-5350","https://church.oursweb.net/church.php?pkey=828720","220061新北市板橋區國慶路206號2樓","{""lat"":""24.9969139"",""lng"":""121.46353699999997""}"
"埔里基督教神奇教會","教會","台灣 - 南投縣","545009南投縣埔里鎮民富路41號","伍約章","","https://church.oursweb.net/church.php?pkey=828722","545009南投縣埔里鎮民富路41號","{""lat"":""23.960539"",""lng"":""120.96944029999997""}"
"衛理公會桃園成功衛理堂","教會","台灣 - 桃園市","財團法人中華基督教衛理公會","Rev.Richard","03-483-2218","https://church.oursweb.net/church.php?pkey=828725","328004桃園市觀音區成功路一段593號","{""lat"":""25.0547744"",""lng"":""121.12320610000006""}"
"後港迦勒靈糧福音中心","教會","台灣 - 新北市","靈糧全球使徒性網絡","李世傑 牧師","02-2204-5985","https://church.oursweb.net/church.php?pkey=828694","242056新北市新莊區後港一路49巷4號","{""lat"":""25.026615"",""lng"":""121.4178347""}"
"中國佈道會大里思恩堂榮耀教會","教會","台灣 - 台中市","412029台中市大里區至善路185號","王明道 傳道","04-2491-0636","https://church.oursweb.net/church.php?pkey=828697","412029台中市大里區至善路185號","{""lat"":""24.0949335"",""lng"":""120.69704890000003""}"
"內湖靈糧福音中心","教會","台灣 - 台北市","靈糧全球使徒性網絡","曾惠南 牧師","02-2794-2656","https://church.oursweb.net/church.php?pkey=828701","114020台北市內湖區成功路三段174巷15號","{""lat"":""25.0814689"",""lng"":""121.5909027""}"
"葡萄樹敬拜中心","教會","台灣 - 台南市","710032台南市永康區三村一街81號","黃瓊慧 傳道","","https://church.oursweb.net/church.php?pkey=828708","710032台南市永康區三村一街81號","{""lat"":""23.043009"",""lng"":""120.24052030000007""}"
"斗六主恩靈糧堂","教會","台灣 - 雲林縣","靈糧全球使徒性網絡","陳淑靜 牧師","05-533-5727","https://church.oursweb.net/church.php?pkey=828710","640002雲林縣斗六市中山路335號2樓","{""lat"":""23.701003"",""lng"":""120.53842499999996""}"
"浸信會南港慕義堂","教會","台灣 - 台北市","中華基督教浸信會聯會","","02-2785-7320","https://church.oursweb.net/church.php?pkey=828713","115011台北市南港區忠孝東路7段570號2樓","{""lat"":""25.052621"",""lng"":""121.61346900000001""}"
"台北市召會五十四會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2931-4190","https://church.oursweb.net/church.php?pkey=828716","116056台北市文山區羅斯福路六段136號B1","{""lat"":""24.99686382462303"",""lng"":""121.54068105459635""}"
"台北市召會五十八會所","教會","台灣 - 台北市","台灣眾召會臺北總執事室","","02-2230-2307","https://church.oursweb.net/church.php?pkey=828718","116080台北市文山區興隆路三段300號","{""lat"":""24.9931687"",""lng"":""121.55879800000002""}"
"中華基督教環球福音會","宣教福音","台灣 - 台北市","vmcmaster@gmail.com","玉仁英","02-2388-8632","https://church.oursweb.net/church.php?pkey=828721","108028台北市萬華區中華路二段4號","{""lat"":""25.0340735"",""lng"":""121.50553730000001""}"
"衛理公會羅東佈道所","教會","台灣 - 宜蘭縣","cyntsung@gmail.com","周明乾","03-955-6691","https://church.oursweb.net/church.php?pkey=828724","265037宜蘭縣羅東鎮南昌東街72號","{""lat"":""24.672513"",""lng"":""121.77650700000004""}"
"社團法人中華愛傳資訊媒體發展協會","傳播媒體","台灣 - 台北市","http://lovecom.org/","","02-2358-1517","https://church.oursweb.net/church.php?pkey=828750","100008台北市中正區青島東路9號3樓之1","{""lat"":""25.0437746"",""lng"":""121.5226849""}"
"中埔基督教會","教會","台灣 - 嘉義縣","財團法人基督教鄉村福音佈道團","鄭銘章 牧師","05-203-0105","https://church.oursweb.net/church.php?pkey=828753","606013嘉義縣中埔鄉中埔村21-9號","{""lat"":""23.4222641"",""lng"":""120.52647030000003""}"
"台灣世界展望會新北市兒少服務中心","社會關懷","台灣 - 新北市","台灣世界展望會","","02-2953-6571","https://church.oursweb.net/church.php?pkey=828761","220067新北市板橋區重慶路76巷35號1樓","{""lat"":""25.0060883"",""lng"":""121.46086149999996""}"
