"Title","Type","Price","Area","Msg","Review","href","Enhance"
"獨立套房出租鄰敦化國中近捷運南京復興站","獨立套房   |  8坪   |  樓層：3/4","15,000 元/月","松山區-南京東路三段256巷","屋主王太太/12分鐘內更新/1條問答/137人瀏覽","137人","https://rent.591.com.tw/rent-detail-11190152.html","黄金曝光"
"近松山機場捷運站，女生對外窗雅房，包水電","雅房   |  5坪   |  樓層：1/7","8,000 元/月","松山區-民族東路","屋主陳小姐/4小時內更新/26人瀏覽","26人","https://rent.591.com.tw/rent-detail-11280774.html","Normal"
"北漂新鮮人明亮正方幽靜的簡樸雅房有緣結緣","雅房   |  5坪   |  樓層：5/6","8,000 元/月","大安區-忠孝東路三段217巷","屋主廖先生/5小時內更新/22人瀏覽","22人","https://rent.591.com.tw/rent-detail-11210060.html","Normal"
"近捷運南京三民站優質電梯雅房(獨立陽台)","雅房   |  5坪   |  樓層：3/6","12,000 元/月","松山區-南京東路五段","屋主趙先生/5小時內更新/1條問答/46人瀏覽","46人","https://rent.591.com.tw/rent-detail-11077031.html","Normal"
"科技大樓、廁所兩間共用、廚房可用、秒殺","雅房   |  4坪   |  樓層：1/4","8,000 元/月","大安區-復興南路二段125巷","仲介吳先生/6小時內更新/43人瀏覽","43人","https://rent.591.com.tw/rent-detail-11263858.html","Normal"
"大安森林公園旁電梯雅房/獨立更衣室","雅房   |  8坪   |  樓層：6/14","14,800 元/月","大安區-新生南路三段","代理人林小姐/6小時內更新/53人瀏覽","53人","https://rent.591.com.tw/rent-detail-11282000.html","Normal"
"好房東尋好房客","雅房   |  8坪   |  樓層：3/5","8,000 元/月","松山區-民權東路五段","屋主胡小姐/7小時內更新/46人瀏覽","46人","https://rent.591.com.tw/rent-detail-11268145.html","Normal"
"*近台、師大新裝潢超便利好住家*","雅房   |  開放式格局   |  6坪   |  樓層：5/5","8,500 元/月","大安區-泰順街","代理人潘先生/8小時內更新/14人瀏覽","14人","https://rent.591.com.tw/rent-detail-11231878.html","Normal"
"信義安和靜巷雅房可炊","雅房   |  5坪   |  樓層：7/7","11,000 元/月","大安區-信義路四段199巷","代理人胡小姐/8小時內更新/42人瀏覽","42人","https://rent.591.com.tw/rent-detail-11141553.html","Normal"
"單身女貴族正常上/下班族好居所","雅房   |  8坪   |  樓層：3/7","9,000 元/月","松山區-民生東路五段69巷","屋主李小姐/8小時內更新/26人瀏覽","26人","https://rent.591.com.tw/rent-detail-11113826.html","Normal"
"大安森林公園旁雅房","雅房   |  4坪   |  樓層：3/4","8,000 元/月","大安區-和平東路二段18巷","屋主林太太/16小時內更新/23人瀏覽","23人","https://rent.591.com.tw/rent-detail-11218725.html","Normal"
"【全新】小巨蛋溫馨公寓套房雅房40坪使用","雅房   |  8坪   |  樓層：4/5","8,500 元/月","松山區-南京東路四段53巷","屋主吳媽媽/17小時內更新/41人瀏覽","41人","https://rent.591.com.tw/rent-detail-11238360.html","Normal"
"七樓電梯華厦，約35坪，二大房。環境佳","雅房   |  8坪   |  樓層：頂樓加蓋/7","10,000 元/月","松山區-敦化北路222巷","屋主謝小姐0935589116/19小時內更新/1條問答/46人瀏覽","46人","https://rent.591.com.tw/rent-detail-11278485.html","Normal"
"電梯大樓近西華飯店(免仲介費)","雅房   |  8坪   |  樓層：頂樓加蓋/7","10,000 元/月","松山區-敦化北路222巷","屋主謝小姐0935589116/19小時內更新/53人瀏覽","53人","https://rent.591.com.tw/rent-detail-11278486.html","Normal"
"**師大校園旁雅房出租**","雅房   |  6坪   |  樓層：頂樓加蓋/5","8,000 元/月","大安區-泰順街","仲介張先生/19小時內更新/12人瀏覽","12人","https://rent.591.com.tw/rent-detail-11151356.html","Normal"
"光線明亮~古亭台電大樓優靜雅房","雅房   |  4坪   |  樓層：3/4","8,300 元/月","大安區-雲和街","屋主林小姐/19小時內更新/31人瀏覽","31人","https://rent.591.com.tw/rent-detail-11186308.html","Normal"
"古亭站台電大樓站.限男","雅房   |  4坪   |  樓層：2/5","8,500 元/月","大安區-麗水街","代理人陳小姐/昨日更新/13人瀏覽","13人","https://rent.591.com.tw/rent-detail-11261437.html","Normal"
"忠孝復興雅房(可短租)Fuxing","雅房   |  3.5坪   |  樓層：2/7","8,500 元/月","大安區-忠孝東路三段248巷","屋主Eric/昨日更新/3條問答/42人瀏覽","42人","https://rent.591.com.tw/rent-detail-11205958.html","Normal"
"近台大、北教大、捷運站，生活機能優","雅房   |  8坪   |  樓層：2/5","10,000 元/月","大安區-和平東路二段118巷","屋主陳先生/昨日更新/90人瀏覽","90人","https://rent.591.com.tw/rent-detail-11276469.html","Normal"
"近大安捷運站/有對外窗採光佳/精緻大雅房","雅房   |  8坪   |  樓層：2/4","12,000 元/月","大安區-信義路四段74巷","仲介陳先生/昨日更新/16人瀏覽","16人","https://rent.591.com.tw/rent-detail-11195053.html","Normal"
"台北市民生東路4段4樓雅房兩間","雅房   |  7坪   |  樓層：4/4","8,500 元/月","松山區-民生東路四段56巷","屋主陳小姐/昨日更新/15人瀏覽","15人","https://rent.591.com.tw/rent-detail-11218670.html","Normal"
"大安區電梯大樓雅房（免仲介費）","雅房   |  5坪   |  樓層：3/16","11,000 元/月","大安區-復興南路一段","屋主黃先生/昨日更新/22人瀏覽","22人","https://rent.591.com.tw/rent-detail-11236076.html","Normal"
"新裝潢小巨蛋捷運站.台視後.中崙高中附近","雅房   |  8坪   |  樓層：頂樓加蓋/7","12,000 元/月","松山區-八德路三段12巷51弄34號","屋主蔡先生/2天前更新/31人瀏覽","31人","https://rent.591.com.tw/rent-detail-11266423.html","Normal"
"民生社區周邊大雅房","雅房   |  8坪   |  樓層：3/4","8,250 元/月","松山區-撫遠街399巷12號","屋主吳先生/2天前更新/58人瀏覽","58人","https://rent.591.com.tw/rent-detail-11277282.html","Normal"
"豪華精緻個人旅艙~短期彈性/飯店管理","雅房   |  10坪   |  樓層：5/15","10,000 元/月","松山區-南京東路五段399號","屋主柯先生/3天前更新/91人瀏覽","91人","https://rent.591.com.tw/rent-detail-11276018.html","Normal"
"瑞安全新裝修雅房設備全刷卡進出","雅房   |  7坪   |  樓層：2/4","8,500 元/月","大安區-瑞安街","屋主蔡小姐/3天前更新/2條問答/45人瀏覽","45人","https://rent.591.com.tw/rent-detail-11160484.html","Normal"
"漢堡王斜對面,水電瓦斯網路租金全包!","雅房   |  4.5坪   |  樓層：4/4","8,000 元/月","大安區-師大路","屋主謝小姐/3天前更新/25人瀏覽","25人","https://rent.591.com.tw/rent-detail-11086364.html","Normal"
"近臺大、臺科大、北教大，雅房，限女","雅房   |  4坪   |  樓層：4/5","8,500 元/月","大安區-基隆路三段","屋主康先生/3天前更新/13人瀏覽","13人","https://rent.591.com.tw/rent-detail-11234655.html","Normal"
"延吉街共生公寓(限女生/單人雅房)","雅房   |  8坪   |  樓層：2/5","8,500 元/月","大安區-延吉街","代理人劉先生/3天前更新/38人瀏覽","38人","https://rent.591.com.tw/rent-detail-11262862.html","Normal"
"雅房出租生活機能佳","雅房   |  3.7坪   |  樓層：8/10","8,300 元/月","松山區-基隆路一段32號","代理人陳小姐/4天前更新/31人瀏覽","31人","https://rent.591.com.tw/rent-detail-11271263.html","Normal"
"和平東路三段近六張犁捷運套房設備齊","雅房   |  4坪   |  樓層：2/4","11,000 元/月","大安區-樂業街142號","仲介陳先生/4天前更新/12人瀏覽","12人","https://rent.591.com.tw/rent-detail-11194857.html","Normal"
"※師大旁,優質雅房,寬敞明亮.","雅房   |  6坪   |  樓層：5/5","9,000 元/月","大安區-師大路68巷","屋主蔡先生/4天前更新/25人瀏覽","25人","https://rent.591.com.tw/rent-detail-11213906.html","Normal"
"敦南遠企商圈近捷運站，包水瓦斯及網路12","雅房   |  5坪   |  樓層：2/5","9,300 元/月","大安區-樂業街","代理人林小姐/4天前更新/28人瀏覽","28人","https://rent.591.com.tw/rent-detail-11266348.html","Normal"
"CP值高機能優","雅房   |  5坪   |  樓層：B1/4","10,000 元/月","大安區-浦城街4巷","仲介楊小姐/5天前更新/27人瀏覽","27人","https://rent.591.com.tw/rent-detail-11149443.html","Normal"
"重新粉刷含水電瓦斯網路費女性溫馨雅房","雅房   |  4坪   |  樓層：2/4","8,500 元/月","大安區-建國南路二段151巷28號","屋主張小姐/5天前更新/17人瀏覽","17人","https://rent.591.com.tw/rent-detail-11264989.html","Normal"
"忠孝敦化捷運東區sogo商圈電梯分租雅房","雅房   |  10坪   |  樓層：4/7","12,000 元/月","大安區-敦化南路一段247巷","仲介孫媽媽/5天前更新/17人瀏覽","17人","https://rent.591.com.tw/rent-detail-11146564.html","Normal"
"瑞安街脫單吉屋，雅房出租","雅房   |  5坪   |  樓層：2/5","10,000 元/月","大安區-瑞安街160巷","代理人莊小姐/5天前更新/50人瀏覽","50人","https://rent.591.com.tw/rent-detail-11261976.html","Normal"
"瑞安街脫單吉屋，雅房出租","雅房   |  6坪   |  樓層：2/5","12,000 元/月","大安區-瑞安街160巷","代理人莊小姐/5天前更新/19人瀏覽","19人","https://rent.591.com.tw/rent-detail-11261966.html","Normal"
"大雅房出租～瑞安街靜巷近大安公園","雅房   |  8坪   |  樓層：3/4","8,500 元/月","大安區-瑞安街208巷","屋主袁小姐/5天前更新/37人瀏覽","37人","https://rent.591.com.tw/rent-detail-11261541.html","Normal"
"八德靜巷雅房","雅房   |  6坪   |  樓層：4/4","9,000 元/月","松山區-八德路四段204巷","屋主王小姐/5天前更新/16人瀏覽","16人","https://rent.591.com.tw/rent-detail-9533738.html","Normal"
"雙捷運臨師大校園景觀佳生活機能超優","雅房   |  6坪   |  樓層：5/6","9,000 元/月","大安區-師大路80巷","屋主黃小姐/6天前更新/23人瀏覽","23人","https://rent.591.com.tw/rent-detail-11182883.html","Normal"
"雅房出租　忠孝敦化靜巷　捷運4分鐘","雅房   |  5坪   |  樓層：4/5","11,000 元/月","大安區-忠孝東路四段181巷","屋主陳小姐/6天前更新/9人瀏覽","9人","https://rent.591.com.tw/rent-detail-11186653.html","Normal"
"電梯雙人雅房，近台大師大及捷運，限女性","雅房   |  9.5坪   |  樓層：4/6","10,500 元/月","大安區-龍泉街83號","屋主黃小姐/7天前更新/18人瀏覽","18人","https://rent.591.com.tw/rent-detail-11255681.html","Normal"
"包含所有費用生活機能優近東門大安忠孝捷運","雅房   |  5坪   |  樓層：2/3","9,000 元/月","大安區-新生南路一段157巷","屋主游小姐/8天前更新/19人瀏覽","19人","https://rent.591.com.tw/rent-detail-11234709.html","Normal"
"近復興SOGO走路3分百萬裝潢","雅房   |  5坪   |  樓層：5/6","9,900 元/月","大安區-忠孝東路三段251巷","代理人曾小姐/8天前更新/33人瀏覽","33人","https://rent.591.com.tw/rent-detail-11250429.html","Normal"
"近大安森林捷運採光佳雅房","雅房   |  8坪   |  樓層：頂樓加蓋/4","9,000 元/月","大安區-新生南路一段157巷46號","屋主吳小姐/8天前更新/27人瀏覽","27人","https://rent.591.com.tw/rent-detail-11249355.html","Normal"
"近捷運設備全一只皮箱即可入住的明亮雅房","雅房   |  4坪   |  樓層：4/5","8,000 元/月","大安區-雲和街","屋主林小姐/10天前更新/2條問答/45人瀏覽","45人","https://rent.591.com.tw/rent-detail-11241149.html","Normal"
"光復北路230巷57號7樓","雅房   |  5坪   |  樓層：7/13","10,000 元/月","松山區-光復北路230巷57號","屋主陳小姐/10天前更新/24人瀏覽","24人","https://rent.591.com.tw/rent-detail-11202144.html","Normal"
"微風廣場、半套房、獨立陽台","雅房   |  5坪   |  樓層：3/4","11,000 元/月","松山區-八德路二段366巷","屋主余先生/11天前更新/18人瀏覽","18人","https://rent.591.com.tw/rent-detail-11186509.html","Normal"
"精緻雅房1間單純，採光佳，歡迎來電","雅房   |  5坪   |  樓層：2/5","9,000 元/月","大安區-延吉街","屋主何小姐/12天前更新/14人瀏覽","14人","https://rent.591.com.tw/rent-detail-11229663.html","Normal"
"師大靜巷採光雅房水電全包","雅房   |  5坪   |  樓層：3/5","10,200 元/月","大安區-泰順街40巷","屋主張小姐/12天前更新/15人瀏覽","15人","https://rent.591.com.tw/rent-detail-11226565.html","Normal"
"新生信義路巷內交通便利。(仲介勿擾)","雅房   |  7坪   |  樓層：5/5","12,000 元/月","大安區-新生南路一段157巷2號","屋主游小姐/12天前更新/8人瀏覽","8人","https://rent.591.com.tw/rent-detail-11224819.html","Normal"
"近師大，生活機能佳，享用空間大。","雅房   |  8坪   |  樓層：3/4","8,500 元/月","大安區-雲和街","屋主邱先生/13天前更新/1條問答/13人瀏覽","13人","https://rent.591.com.tw/rent-detail-11155238.html","Normal"
"大安森林公園溫馨雅房出租","雅房   |  8坪   |  樓層：4/6","10,800 元/月","大安區-信義路三段134巷14號","屋主戚小姐/13天前更新/26人瀏覽","26人","https://rent.591.com.tw/rent-detail-11213385.html","Normal"
"忠孝新生北科優質雅房","雅房   |  4坪   |  樓層：5/5","9,000 元/月","大安區-八德路二段10巷","屋主洪先生/14天前更新/13人瀏覽","13人","https://rent.591.com.tw/rent-detail-11187759.html","Normal"
"近捷運，CP值高的住家","雅房   |  10坪   |  樓層：B1/7","8,000 元/月","大安區-安居街34巷9號","屋主吳先生/15天前更新/21人瀏覽","21人","https://rent.591.com.tw/rent-detail-11161344.html","Normal"
"民生社區清新明亮雅房和室分租附近有公園","雅房   |  7坪   |  樓層：5/6","8,800 元/月","松山區-健康路325巷","代理人李小姐/15天前更新/1條問答/11人瀏覽","11人","https://rent.591.com.tw/rent-detail-11159714.html","Normal"
"南京東路3段303巷8弄3號2樓","雅房   |  10坪   |  樓層：2/7","11,000 元/月","松山區-南京東路三段303巷","屋主呂小姐/16天前更新/43人瀏覽","43人","https://rent.591.com.tw/rent-detail-5873625.html","Normal"
"台師大全新溫州雅房","雅房   |  5坪   |  樓層：4/4","9,500 元/月","大安區-羅斯福路三段283巷","屋主吳小姐/21天前更新/37人瀏覽","37人","https://rent.591.com.tw/rent-detail-11183388.html","Normal"
